idh_ch,region_c,factor_ch,inc_total_ch,inc_proxy_ch,inc_proxy_ch_pc,inc_total_norm_ch_pc,shock,inc_after_shock,poor_before,poor_after,poor_new,afectados,P1_elegible,P2_elegible,P3_elegible,P4_elegible,P5_elegible,P6_elegible,P1_benef,P2_benef,P3_benef,P4_benef,P5_benef,P6_benef,P_benef,P_no_benef
7567,mun9,95, $420.0 , $493.5 , $493.5 , $908.7 , $119.8 , $788.9 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7568,mun9,148, $394.6 , $499.0 , $166.3 , $306.2 , $86.4 , $219.8 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7569,mun9,148, $561.7 , $685.8 , $228.6 , $420.8 , $102.7 , $318.1 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7570,mun9,147, $288.3 , $374.0 , $124.7 , $229.5 , $84.5 , $145.0 ,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7571,mun9,146, $950.0 ," $1,072.7 ", $268.2 , $493.7 , $99.6 , $394.1 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7572,mun9,147," $1,014.7 "," $1,091.5 ", $272.9 , $502.4 , $93.7 , $408.6 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7573,mun9,146, $60.0 , $103.8 , $103.8 , $191.1 , $94.9 , $96.2 ,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
7574,mun9,147, $500.0 , $600.2 , $300.1 , $552.5 , $104.8 , $447.7 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7575,mun9,147," $1,208.3 "," $1,284.0 ", $256.8 , $472.8 , $102.3 , $370.5 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7576,mun9,147, $486.7 , $600.0 , $150.0 , $276.1 , $91.2 , $185.0 ,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7577,mun9,118, $287.5 , $397.4 , $198.7 , $365.8 , $122.9 , $242.9 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7578,mun9,118, $845.0 , $960.8 , $192.2 , $353.8 , $109.0 , $244.7 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7579,mun9,118, $510.0 , $639.7 , $319.9 , $588.9 , $59.1 , $529.8 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7580,mun9,118, $755.0 , $837.4 , $209.4 , $385.4 , $113.3 , $272.1 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7581,mun9,119, $867.9 , $999.0 , $333.0 , $613.1 , $86.7 , $526.4 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7582,mun9,118," $1,605.0 "," $1,640.8 ", $546.9 ," $1,007.0 ", $85.7 , $921.2 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7583,mun9,118, $320.0 , $372.3 , $124.1 , $228.4 , $81.6 , $146.8 ,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7584,mun9,118," $2,610.0 "," $2,708.6 ", $677.2 ," $1,246.7 ", $115.3 ," $1,131.4 ",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
7585,mun9,119, $790.0 , $902.5 , $225.6 , $415.4 , $70.7 , $344.7 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7586,mun9,118, $722.5 , $809.7 , $404.9 , $745.4 , $124.9 , $620.5 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7587,mun9,123, $75.0 , $145.7 , $145.7 , $268.3 , $89.5 , $178.8 ,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7588,mun9,124, $613.3 , $716.3 , $238.8 , $439.6 , $112.6 , $327.0 ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
7589,mun9,124, $300.0 , $408.9 , $204.5 , $376.4 , $131.0 , $245.5 ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
7590,mun9,124, $943.3 ," $1,049.2 ", $262.3 , $482.9 , $88.1 , $394.8 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7591,mun9,125, $282.7 , $401.7 , $401.7 , $739.5 , $99.3 , $640.2 ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7592,mun9,123," $1,195.8 "," $1,309.9 "," $1,309.9 "," $2,411.5 ", $110.5 ," $2,301.0 ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7593,mun9,124," $1,400.0 "," $1,512.1 ", $504.0 , $928.0 , $122.0 , $806.0 ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
7594,mun9,123, $429.0 , $513.0 , $85.5 , $157.4 , $80.8 , $76.6 ,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
7595,mun9,124," $1,242.9 "," $1,311.2 ", $437.1 , $804.7 , $94.2 , $710.5 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7596,mun9,125, $525.0 , $639.9 , $639.9 ," $1,178.0 ", $129.7 ," $1,048.3 ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7597,mun9,124, $731.3 , $802.1 , $200.5 , $369.2 , $71.8 , $297.4 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7598,mun9,180, $433.3 , $524.9 , $524.9 , $966.3 , $129.1 , $837.2 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7599,mun9,181, $407.5 , $534.7 , $178.2 , $328.1 , $122.5 , $205.7 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7600,mun9,182, $265.0 , $321.6 , $107.2 , $197.4 , $98.3 , $99.1 ,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
7601,mun9,180, $100.0 , $196.1 , $98.1 , $180.6 , $122.0 , $58.5 ,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
7602,mun9,182, $405.0 , $469.2 , $117.3 , $216.0 , $115.0 , $101.0 ,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
7603,mun9,183, $421.8 , $505.2 , $505.2 , $930.0 , $145.3 , $784.7 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7604,mun9,181, $913.0 ," $1,004.1 ", $200.8 , $369.7 , $124.6 , $245.2 ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
7605,mun9,182, $500.0 , $661.5 , $165.4 , $304.4 , $115.1 , $189.4 ,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7606,mun9,180, $80.0 , $242.7 , $242.7 , $446.9 , $93.2 , $353.6 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7607,mun9,101," $1,191.7 "," $1,344.9 ", $672.4 ," $1,238.0 ", $128.6 ," $1,109.4 ",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
7608,mun9,101, $805.0 , $890.4 , $148.4 , $273.2 , $92.4 , $180.9 ,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7609,mun9,101, $712.5 , $787.6 , $262.5 , $483.3 , $100.3 , $383.0 ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
7610,mun9,102, $500.0 , $585.8 , $585.8 ," $1,078.4 ", $110.9 , $967.5 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7611,mun9,102, $200.0 , $269.8 , $134.9 , $248.3 , $128.6 , $119.7 ,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7612,mun9,101, $-   , $103.3 , $51.6 , $95.1 , $100.5 , $(5.4),1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
7613,mun9,101, $-   , $126.4 , $42.1 , $77.5 , $114.3 , $(36.8),1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
7614,mun9,131, $780.0 , $901.1 , $300.4 , $553.0 , $96.9 , $456.0 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7615,mun9,132, $472.5 , $615.0 , $307.5 , $566.1 , $130.2 , $435.9 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7616,mun9,131, $275.0 , $338.5 , $112.8 , $207.7 , $115.9 , $91.8 ,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7617,mun9,131, $-   , $94.2 , $47.1 , $86.7 , $81.9 , $4.8 ,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
7618,mun9,132, $603.5 , $669.2 , $167.3 , $308.0 , $147.7 , $160.3 ,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
7619,mun9,132, $350.0 , $414.8 , $207.4 , $381.8 , $122.2 , $259.6 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7620,mun9,132, $966.0 ," $1,064.4 ", $532.2 , $979.9 , $128.0 , $851.9 ,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
7621,mun9,132, $20.0 , $139.8 , $69.9 , $128.7 , $104.0 , $24.7 ,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
7622,mun9,132," $1,886.3 "," $1,946.0 ", $486.5 , $895.7 , $83.9 , $811.8 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7623,mun9,131, $-   , $53.1 , $17.7 , $32.6 , $106.8 , $(74.2),1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0
7624,mun9,131," $1,548.3 "," $1,639.4 ", $409.8 , $754.5 , $110.2 , $644.3 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7625,mun9,132, $350.0 , $444.0 , $88.8 , $163.5 , $74.1 , $89.4 ,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
7626,mun9,126, $608.3 , $702.1 , $175.5 , $323.1 , $106.2 , $217.0 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7627,mun9,126, $200.0 , $296.4 , $148.2 , $272.8 , $106.3 , $166.5 ,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7628,mun9,127, $-   , $114.6 , $114.6 , $211.0 , $93.9 , $117.1 ,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7629,mun9,127, $360.0 , $398.3 , $398.3 , $733.3 , $68.9 , $664.4 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7630,mun9,126, $506.7 , $572.7 , $143.2 , $263.6 , $97.5 , $166.1 ,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
7631,mun9,126, $927.4 ," $1,002.1 ", $334.0 , $615.0 , $119.1 , $495.8 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7632,mun9,126, $140.0 , $247.5 , $82.5 , $151.9 , $87.5 , $64.4 ,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
7633,mun9,125, $200.0 , $331.0 , $331.0 , $609.5 , $94.2 , $515.3 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7634,mun9,127, $485.0 , $556.3 , $556.3 ," $1,024.2 ", $91.0 , $933.2 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7635,mun9,95, $545.0 , $637.1 , $212.4 , $391.0 , $83.6 , $307.3 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7636,mun9,95, $852.5 , $995.7 , $248.9 , $458.3 , $108.5 , $349.8 ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
7637,mun9,95, $390.0 , $485.6 , $121.4 , $223.5 , $96.9 , $126.6 ,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7638,mun9,95, $690.4 , $731.3 , $243.8 , $448.8 , $146.9 , $301.9 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7639,mun9,95, $65.0 , $173.9 , $173.9 , $320.2 , $78.1 , $242.1 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7640,mun9,95, $964.2 ," $1,018.2 ", $339.4 , $624.9 , $140.5 , $484.3 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7641,mun9,94, $100.0 , $176.9 , $176.9 , $325.8 , $113.1 , $212.7 ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
7642,mun9,95," $1,815.4 "," $1,966.3 ", $983.1 ," $1,810.0 ", $91.4 ," $1,718.6 ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7643,mun9,95," $1,755.0 "," $1,888.0 ", $944.0 ," $1,738.0 ", $114.1 ," $1,623.9 ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7644,mun9,97, $705.0 , $817.0 , $272.3 , $501.4 , $93.7 , $407.7 ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
7645,mun9,96, $50.0 , $178.1 , $178.1 , $327.9 , $125.5 , $202.4 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7646,mun9,97, $474.6 , $542.5 , $180.8 , $332.9 , $109.8 , $223.1 ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
7647,mun9,97, $280.0 , $337.0 , $112.3 , $206.8 , $112.5 , $94.4 ,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7648,mun9,97, $875.0 , $993.3 , $198.7 , $365.7 , $98.4 , $267.4 ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
7649,mun9,97," $1,165.5 "," $1,298.5 ", $216.4 , $398.4 , $106.2 , $292.3 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7650,mun9,97," $1,043.0 "," $1,182.8 ", $394.3 , $725.9 , $124.4 , $601.5 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7651,mun9,97, $590.0 , $689.9 , $172.5 , $317.5 , $96.0 , $221.5 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7652,mun9,97, $400.8 , $475.1 , $237.5 , $437.3 , $95.2 , $342.1 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7653,mun9,94, $579.2 , $684.6 , $171.2 , $315.1 , $84.5 , $230.6 ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
7654,mun9,94, $246.7 , $376.5 , $125.5 , $231.1 , $131.8 , $99.3 ,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7655,mun9,94, $927.0 ," $1,045.6 ", $348.5 , $641.7 , $93.9 , $547.7 ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
7656,mun9,94, $190.0 , $302.6 , $151.3 , $278.6 , $107.3 , $171.3 ,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7657,mun9,94," $1,019.2 "," $1,115.2 ", $278.8 , $513.3 , $122.7 , $390.6 ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
7658,mun9,94, $400.0 , $519.2 , $259.6 , $477.9 , $80.6 , $397.4 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7659,mun9,93, $597.5 , $699.9 , $233.3 , $429.5 , $114.2 , $315.4 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7660,mun9,93, $802.5 , $918.2 , $229.6 , $422.6 , $104.7 , $317.9 ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
7661,mun9,94, $250.0 , $298.2 , $298.2 , $549.1 , $80.1 , $469.0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7662,mun9,115," $2,564.5 "," $2,704.9 ", $676.2 ," $1,245.0 ", $71.3 ," $1,173.7 ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7663,mun9,115, $295.0 , $463.4 , $231.7 , $426.6 , $80.3 , $346.3 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7664,mun9,115, $578.1 , $675.5 , $168.9 , $310.9 , $61.7 , $249.2 ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
7665,mun9,115, $144.0 , $242.6 , $60.6 , $111.6 , $73.6 , $38.0 ,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
7666,mun9,115, $781.8 , $904.3 , $150.7 , $277.5 , $121.6 , $155.9 ,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
7667,mun9,116, $120.0 , $235.9 , $78.6 , $144.8 , $131.2 , $13.6 ,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
7668,mun9,115, $290.0 , $428.0 , $214.0 , $394.0 , $102.7 , $291.2 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7669,mun9,115, $762.3 , $867.8 , $173.6 , $319.5 , $107.9 , $211.6 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7670,mun9,129, $846.1 , $985.5 , $246.4 , $453.6 , $69.6 , $384.1 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7671,mun9,129, $520.0 , $632.6 , $210.9 , $388.2 , $95.6 , $292.6 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7672,mun9,128, $542.4 , $649.4 , $162.3 , $298.9 , $124.6 , $174.2 ,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7673,mun9,129, $465.2 , $582.3 , $582.3 ," $1,072.0 ", $87.6 , $984.4 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7674,mun9,128, $450.0 , $579.3 , $144.8 , $266.6 , $93.7 , $172.9 ,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1
7675,mun9,128, $868.3 , $949.7 , $158.3 , $291.4 , $137.3 , $154.1 ,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
7676,mun9,129, $397.9 , $438.8 , $438.8 , $807.9 , $79.8 , $728.1 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7677,mun9,127, $290.0 , $452.7 , $150.9 , $277.8 , $77.8 , $200.0 ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
7678,mun9,128, $525.0 , $625.3 , $312.7 , $575.6 , $77.7 , $497.9 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7679,mun9,132, $280.0 , $396.6 , $198.3 , $365.1 , $94.0 , $271.1 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7680,mun9,132," $1,266.5 "," $1,313.4 ", $656.7 ," $1,209.1 ", $77.0 ," $1,132.1 ",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
7681,mun9,133," $2,200.0 "," $2,304.1 ", $768.0 ," $1,414.0 ", $95.7 ," $1,318.2 ",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
7682,mun9,132, $390.0 , $471.9 , $236.0 , $434.4 , $107.0 , $327.4 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7683,mun9,132, $392.0 , $497.9 , $124.5 , $229.2 , $115.4 , $113.7 ,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7684,mun9,132, $162.5 , $262.5 , $131.2 , $241.6 , $119.2 , $122.5 ,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7685,mun9,132, $896.7 ," $1,020.1 ", $340.0 , $626.0 , $108.1 , $517.9 ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
7686,mun9,132, $-   , $94.4 , $47.2 , $86.9 , $136.9 , $(50.0),1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
7687,mun9,132, $950.0 ," $1,011.9 ", $337.3 , $621.0 , $124.2 , $496.8 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7688,mun9,132," $1,406.7 "," $1,516.6 ", $303.3 , $558.4 , $48.2 , $510.2 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7689,mun9,132, $898.3 , $968.1 , $322.7 , $594.1 , $134.4 , $459.7 ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
7690,mun9,132, $196.0 , $294.5 , $147.2 , $271.1 , $93.3 , $177.8 ,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
7691,mun9,67, $753.3 , $824.9 , $206.2 , $379.7 , $104.5 , $275.1 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7692,mun9,67," $1,214.2 "," $1,315.8 ", $263.2 , $484.5 , $118.4 , $366.0 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7693,mun9,67, $878.3 , $962.1 , $481.0 , $885.6 , $84.4 , $801.2 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7694,mun9,67, $500.0 , $609.5 , $203.2 , $374.1 , $75.5 , $298.5 ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
7695,mun9,67, $488.0 , $605.9 , $202.0 , $371.8 , $88.4 , $283.5 ,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
7696,mun9,66, $448.3 , $546.4 , $273.2 , $503.0 , $85.8 , $417.2 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7697,mun9,125, $232.5 , $316.5 , $63.3 , $116.5 , $89.1 , $27.5 ,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
7698,mun9,125, $305.0 , $423.9 , $212.0 , $390.2 , $93.6 , $296.6 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7699,mun9,125, $906.7 ," $1,000.9 ", $200.2 , $368.5 , $97.9 , $270.6 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7700,mun9,125, $50.0 , $186.0 , $186.0 , $342.3 , $95.8 , $246.5 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7701,mun9,126," $1,934.6 "," $2,043.6 ", $510.9 , $940.6 , $99.1 , $841.5 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7702,mun9,125, $843.5 , $917.5 , $114.7 , $211.2 , $93.9 , $117.3 ,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
7703,mun9,125, $879.6 , $974.4 , $243.6 , $448.5 , $100.5 , $348.0 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7704,mun9,125," $1,028.7 "," $1,106.6 ", $158.1 , $291.1 , $98.1 , $193.0 ,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7705,mun9,126," $1,040.0 "," $1,133.9 ", $283.5 , $521.9 , $77.3 , $444.6 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7706,mun9,125, $402.1 , $495.7 , $165.2 , $304.2 , $113.6 , $190.6 ,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7707,mun9,126, $522.0 , $695.5 , $347.7 , $640.2 , $108.8 , $531.4 ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
7708,mun9,109, $442.5 , $574.5 , $143.6 , $264.4 , $127.9 , $136.5 ,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
7709,mun9,110," $1,962.9 "," $2,038.9 ", $407.8 , $750.8 , $101.5 , $649.2 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7710,mun9,110," $1,114.9 "," $1,216.9 ", $304.2 , $560.1 , $89.2 , $470.9 ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
7711,mun9,110, $360.0 , $454.5 , $227.2 , $418.4 , $50.7 , $367.7 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7712,mun9,109, $979.3 ," $1,041.1 ", $173.5 , $319.5 , $91.9 , $227.5 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7713,mun9,109, $86.7 , $157.0 , $157.0 , $289.0 , $90.9 , $198.1 ,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
7714,mun9,110, $781.5 , $902.7 , $451.3 , $831.0 , $97.5 , $733.5 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7715,mun9,110, $397.5 , $484.7 , $242.3 , $446.2 , $113.6 , $332.6 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7716,mun9,109, $375.0 , $461.1 , $153.7 , $283.0 , $110.0 , $173.0 ,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7717,mun9,110," $1,111.7 "," $1,207.6 ", $402.5 , $741.1 , $106.8 , $634.3 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7718,mun9,109, $120.0 , $225.0 , $225.0 , $414.3 , $83.5 , $330.8 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7719,mun9,122, $945.0 ," $1,000.9 ", $250.2 , $460.7 , $106.3 , $354.4 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7720,mun9,123, $537.5 , $641.8 , $160.4 , $295.4 , $91.5 , $203.9 ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
7721,mun9,123, $845.8 , $948.5 , $316.2 , $582.1 , $69.7 , $512.4 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7722,mun9,122, $933.3 ," $1,021.5 ", $204.3 , $376.1 , $87.3 , $288.9 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7723,mun9,123, $402.5 , $513.3 , $128.3 , $236.3 , $101.9 , $134.4 ,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
7724,mun9,122," $2,042.3 "," $2,159.9 ", $540.0 , $994.1 , $115.7 , $878.5 ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
7725,mun9,124," $1,106.7 "," $1,249.2 ", $416.4 , $766.6 , $139.7 , $626.9 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7726,mun9,171," $1,991.2 "," $2,110.4 ", $422.1 , $777.1 , $93.4 , $683.7 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7727,mun9,171, $859.2 , $990.5 , $247.6 , $455.9 , $97.8 , $358.1 ,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
7728,mun9,170," $1,190.0 "," $1,261.7 ", $420.6 , $774.3 , $108.2 , $666.1 ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
7729,mun9,170, $831.3 , $945.1 , $472.6 , $870.0 , $51.1 , $819.0 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7730,mun9,170," $1,020.0 "," $1,147.3 ", $573.7 ," $1,056.1 ", $53.8 ," $1,002.3 ",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
